"PWS ID","PWS Name","EPA Region","Primacy Agency","PWS Type","Primacy Type","Primary Source","Activity Status","Deactivation Date","Population Served Count","Rule Name","Violation Code","Violation Type","Violation Category Code","Is Health Based","Contaminant Name","Compliance Period Begin Date","Compliance Period End Date","Compliance Status","RTC Date","Enforcement Action Type Code","Enforcement Action Description","Is Major Violation","Severity Indicator Count","Public Notification Tier","Violation First Reported Date"
"VT0005207","WESTFIELD FIRE DISTRICT 1","Region 1","Vermont","Community water system","State","Ground water","Active","-","120","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2008","-","Returned to Compliance","27-SEP-2010","SOX","State Compliance achieved","-","-","3","12-FEB-2010"
"VT0020399","ISOVOLTA INC","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","55","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2008","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","12-FEB-2010"
"VT0005403","FAIRFAX FIRE DISTRICT 1","Region 1","Vermont","Community water system","State","Ground water","Active","-","80","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2008","-","Returned to Compliance","17-MAR-2011","SOX","State Compliance achieved","-","-","3","12-FEB-2010"
"VT0020814","GRACE ELIZABETH MINISTRY CENTER","Region 1","Vermont","Community water system","State","Ground water","Active","-","54","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2008","-","Returned to Compliance","07-FEB-2017","SOX","State Compliance achieved","-","-","3","12-FEB-2010"
"VT0021021","BERLIN PROFESSIONAL OFFICES","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Changed from public to non-public","30-JAN-2017","140","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2008","-","System Inactive","30-JAN-2017","SO8","State Other","-","-","3","11-FEB-2009"
"VT0020415","FAIRFIELD FIRE DISTRICT 2","Region 1","Vermont","Community water system","State","Ground water","Active","-","126","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2008","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","12-FEB-2010"
"VT0005357","GREEN MOUNTAIN AT FOX RUN","Region 1","Vermont","Community water system","State","Ground water","Active","-","75","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2008","-","Returned to Compliance","14-MAR-2011","SOX","State Compliance achieved","-","-","3","12-FEB-2010"
"VT0020562","NORTH HERO WATER SYSTEM","Region 1","Vermont","Community water system","State","Surface water","Active","-","2,750","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2008","-","Returned to Compliance","30-MAR-2010","SOX","State Compliance achieved","-","-","3","11-FEB-2009"
"VT0006721","CHARLOTTE CENTRAL SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","550","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2008","-","Returned to Compliance","20-JUN-2012","SOX","State Compliance achieved","-","-","3","11-FEB-2009"
"VT0005291","MOUNT SNOW VILLAGE ASSOCIATION","Region 1","Vermont","Community water system","State","Ground water","Active","-","123","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2008","-","Returned to Compliance","16-DEC-2008","SOX","State Compliance achieved","-","-","3","11-FEB-2009"
"VT0021101","WAITSFIELD AND CHAMPLAIN VALLEY TELECOM","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","52","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2008","-","Returned to Compliance","17-DEC-2008","SOX","State Compliance achieved","-","-","3","11-FEB-2009"
"VT0005201","JAY PEAK SUBDIVISION II","Region 1","Vermont","Community water system","State","Ground water","Active","-","66","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2008","-","Returned to Compliance","12-DEC-2008","SOX","State Compliance achieved","-","-","3","11-FEB-2009"
"VT0006750","HALIFAX WEST SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","93","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2008","-","Returned to Compliance","23-DEC-2008","SOX","State Compliance achieved","-","-","3","11-FEB-2009"
"VT0005104","BLOOMFIELD WATER SYSTEM","Region 1","Vermont","Community water system","State","Ground water","Active","-","50","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2008","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","12-AUG-2009"
"VT0020703","MAD RIVER GREEN SHOPPING CENTER","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Inactive","01-JAN-2013","152","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2008","-","Returned to Compliance","15-DEC-2008","SOX","State Compliance achieved","-","-","3","11-FEB-2009"
"VT0021163","SUNSET FARMS MHP","Region 1","Vermont","Community water system","State","Ground water","Inactive","20-MAY-2009","34","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JUL-2008","-","System Inactive","20-MAY-2009","SO0","State no longer subject to Rule","-","-","3","13-MAY-2009"
"VT0005085","LARNED WATER SYSTEM","Region 1","Vermont","Community water system","State","Ground water","Inactive","05-MAY-2011","155","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JUL-2008","-","System Inactive","05-MAY-2011","SO0","State no longer subject to Rule","-","-","3","13-MAY-2009"
"VT0021110","WELCH PARK ASSOCIATION (FAIR POINT COMM)","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","60","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JUL-2008","-","Returned to Compliance","27-APR-2011","SOX","State Compliance achieved","-","-","3","13-MAY-2009"
"VT0020899","RUTLAND AOT DMV WELL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","35","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JUL-2008","-","Returned to Compliance","02-NOV-2009","SOX","State Compliance achieved","-","-","3","13-MAY-2009"
"VT0021199","NOTCHBROOK III","Region 1","Vermont","Community water system","State","Ground water","Active","-","39","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JUL-2008","-","Returned to Compliance","09-FEB-2011","SOX","State Compliance achieved","-","-","3","13-MAY-2009"
"VT0021182","APPLEJACK ART PARTNERS INC","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","75","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JUL-2008","-","Returned to Compliance","26-APR-2011","SOX","State Compliance achieved","-","-","3","21-NOV-2008"
"VT0020986","HUCKLE HILL HOUSING","Region 1","Vermont","Community water system","State","Ground water","Active","-","49","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JUL-2008","-","Returned to Compliance","04-SEP-2009","SOX","State Compliance achieved","-","-","3","13-MAY-2009"
"VT0021076","BURDICK MHP","Region 1","Vermont","Community water system","State","Ground water purchased","Active","-","25","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JUL-2008","-","Returned to Compliance","29-APR-2009","SIF","State Public Notification received","-","-","3","21-NOV-2008"
"VT0021178","STRATTON MOUNTAIN JUNIOR SKI SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Inactive","07-JAN-2009","330","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JUL-2008","-","System Inactive","07-JAN-2009","SO0","State no longer subject to Rule","-","-","3","21-NOV-2008"
"VT0021179","STRATTON MOUNTAIN MAINTENANCE BUILDING","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Inactive","04-NOV-2014","30","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JUL-2008","-","Returned to Compliance","25-APR-2011","SOX","State Compliance achieved","-","-","3","21-NOV-2008"
"VT0021044","FORBES WATER SYSTEM","Region 1","Vermont","Community water system","State","Ground water","Inactive","15-MAY-2009","34","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JUL-2008","-","System Inactive","15-MAY-2009","SO0","State no longer subject to Rule","-","-","3","13-MAY-2009"
"VT0020991","ALLEN POINT WATER SYSTEM","Region 1","Vermont","Community water system","State","Surface water purchased","Inactive","12-MAR-2009","33","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JUL-2008","-","System Inactive","12-MAR-2009","SO0","State no longer subject to Rule","-","-","3","21-NOV-2008"
"VT0005051","CATAMOUNT BOLTON WATER AND SEWER","Region 1","Vermont","Community water system","State","Ground water","Active","-","1,030","Lead and Copper Rule","65","Public Education","TT","Y","Lead and Copper Rule","10-JAN-2008","-","Returned to Compliance","10-FEB-2012","SOX","State Compliance achieved","-","-","2","12-MAY-2008"
"VT0003359","EAST BURKE COMPLEX","Region 1","Vermont","Transient non-community system","State","Ground water","Active","-","173","Lead and Copper Rule","65","Public Education","TT","Y","Lead and Copper Rule","01-JAN-2008","-","Returned to Compliance","08-FEB-2008","SOX","State Compliance achieved","-","-","2","13-FEB-2008"
"VT0005539","MOUNTAIN GREEN CONDOMINIUM","Region 1","Vermont","Community water system","State","Ground water","Active","-","1,300","Lead and Copper Rule","65","Public Education","TT","Y","Lead and Copper Rule","01-JAN-2008","-","Returned to Compliance","08-FEB-2008","SOX","State Compliance achieved","-","-","2","13-FEB-2008"
"VT0020526","TRAPP FAMILY LODGE INC","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Inactive","12-FEB-2008","150","Lead and Copper Rule","65","Public Education","TT","Y","Lead and Copper Rule","01-JAN-2008","-","System Inactive","12-FEB-2008","SO0","State no longer subject to Rule","-","-","2","13-FEB-2008"
"VT0021076","BURDICK MHP","Region 1","Vermont","Community water system","State","Ground water purchased","Active","-","25","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JAN-2008","-","Returned to Compliance","23-JUL-2015","SOX","State Compliance achieved","-","-","3","12-MAY-2008"
"VT0020991","ALLEN POINT WATER SYSTEM","Region 1","Vermont","Community water system","State","Surface water purchased","Inactive","12-MAR-2009","33","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JAN-2008","-","System Inactive","12-MAR-2009","SO0","State no longer subject to Rule","-","-","3","12-MAY-2008"
"VT0005085","LARNED WATER SYSTEM","Region 1","Vermont","Community water system","State","Ground water","Inactive","05-MAY-2011","155","Lead and Copper Rule","51","Initial Tap Sampling for Pb and Cu","MR","N","Lead and Copper Rule","01-JAN-2008","-","System Inactive","05-MAY-2011","SO0","State no longer subject to Rule","-","-","3","12-MAY-2008"
"VT0020904","OAK HILL CHILDRENS CTR POWNAL PRESCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","40","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2007","-","Returned to Compliance","10-FEB-2010","SIF","State Public Notification received","-","-","3","13-FEB-2008"
"VT0020752","BARRE MONTPELIER SDA CHURCH","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","64","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2007","-","Returned to Compliance","14-DEC-2007","SOX","State Compliance achieved","-","-","3","13-FEB-2008"
"VT0006721","CHARLOTTE CENTRAL SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","550","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2007","-","Returned to Compliance","20-JUN-2012","SOX","State Compliance achieved","-","-","3","13-FEB-2008"
"VT0020366","LIGHT LOGIC INC","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","40","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2007","-","Returned to Compliance","31-DEC-2007","SOX","State Compliance achieved","-","-","3","13-FEB-2008"
"VT0006091","BROWNINGTON CENTER SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","120","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2007","-","Returned to Compliance","27-APR-2011","SOX","State Compliance achieved","-","-","3","13-FEB-2008"
"VT0005227","POULTNEY WATER DEPT","Region 1","Vermont","Community water system","State","Ground water","Active","-","2,400","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2007","-","Returned to Compliance","17-MAR-2011","SOX","State Compliance achieved","-","-","3","13-FEB-2008"
"VT0005207","WESTFIELD FIRE DISTRICT 1","Region 1","Vermont","Community water system","State","Ground water","Active","-","120","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2007","-","Returned to Compliance","27-SEP-2010","SOX","State Compliance achieved","-","-","3","13-FEB-2008"
"VT0006671","CALAIS ELEMENTARY SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","165","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2007","-","Returned to Compliance","02-JAN-2008","SOX","State Compliance achieved","-","-","3","13-FEB-2008"
"VT0006710","HOLLAND ELEMENTARY SCHOOL","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Active","-","100","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2007","-","Returned to Compliance","18-DEC-2007","SOX","State Compliance achieved","-","-","3","13-FEB-2008"
"VT0005636","SEASONS ON MOUNT SNOW","Region 1","Vermont","Community water system","State","Ground water","Active","-","623","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2007","-","Returned to Compliance","27-APR-2011","SOX","State Compliance achieved","-","-","3","13-FEB-2008"
"VT0020729","VT TECH ENTERPRISE CENTER  WATER SYSTEM","Region 1","Vermont","Non-Transient non-community system","State","Ground water","Inactive","06-NOV-2009","50","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2007","-","System Inactive","06-NOV-2009","SO0","State no longer subject to Rule","-","-","3","13-FEB-2008"
"VT0005308","NORTH WESTMINSTER WATER COOP","Region 1","Vermont","Community water system","State","Groundwater under influence of surface water","Inactive","11-DEC-2008","70","Lead and Copper Rule","52","Follow-up Or Routine LCR Tap M/R","MR","N","Lead and Copper Rule","01-OCT-2007","-","System Inactive","11-DEC-2008","SO0","State no longer subject to Rule","-","-","3","13-FEB-2008"
